wall_time_iso,elapsed_s,elapsed_hhmmss,mode,run_state,temp_s1_c,temp_s2_c,side_motor,top_motor_s1,top_motor_s2,message
2026-03-09T05:11:57,206.07,00:03:26,BOTH,RUNNING,36.384,36.502,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:58,207.14,00:03:27,BOTH,RUNNING,36.395,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:59,208.19,00:03:28,BOTH,RUNNING,36.414,36.636,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:00,209.26,00:03:29,BOTH,RUNNING,36.506,36.671,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:01,210.31,00:03:30,BOTH,RUNNING,36.433,36.524,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:02,211.39,00:03:31,BOTH,RUNNING,36.515,36.422,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:03,212.46,00:03:32,BOTH,RUNNING,36.542,36.480,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:04,213.52,00:03:33,BOTH,RUNNING,36.582,36.534,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:05,214.56,00:03:34,BOTH,RUNNING,36.578,36.567,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:06,215.63,00:03:35,BOTH,RUNNING,36.520,36.606,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:07,216.67,00:03:36,BOTH,RUNNING,36.413,36.571,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:08,217.72,00:03:37,BOTH,RUNNING,36.525,36.482,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:09,218.79,00:03:38,BOTH,RUNNING,36.564,36.524,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:11,219.83,00:03:39,BOTH,RUNNING,36.497,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:12,220.88,00:03:40,BOTH,RUNNING,36.534,36.418,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:13,221.92,00:03:41,BOTH,RUNNING,36.459,36.301,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:14,222.98,00:03:42,BOTH,RUNNING,36.384,36.483,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:15,224.04,00:03:44,BOTH,RUNNING,36.452,36.495,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:16,225.08,00:03:45,BOTH,RUNNING,36.408,36.466,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:17,226.16,00:03:46,BOTH,RUNNING,36.432,36.481,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:18,227.20,00:03:47,BOTH,RUNNING,36.369,36.401,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:19,228.27,00:03:48,BOTH,RUNNING,36.427,36.414,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:20,229.33,00:03:49,BOTH,RUNNING,36.370,36.383,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:21,230.39,00:03:50,BOTH,RUNNING,36.378,36.362,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:22,231.44,00:03:51,BOTH,RUNNING,36.343,36.523,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:23,232.52,00:03:52,BOTH,RUNNING,36.444,36.452,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:24,233.57,00:03:53,BOTH,RUNNING,36.442,36.493,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:25,234.64,00:03:54,BOTH,RUNNING,36.352,36.425,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:26,235.69,00:03:55,BOTH,RUNNING,36.353,36.460,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:27,236.76,00:03:56,BOTH,RUNNING,36.265,36.394,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:29,237.82,00:03:57,BOTH,RUNNING,36.401,36.403,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:30,238.90,00:03:58,BOTH,RUNNING,36.470,36.480,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:31,239.97,00:03:59,BOTH,RUNNING,36.498,36.455,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:32,241.03,00:04:01,BOTH,RUNNING,36.531,36.543,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:33,242.08,00:04:02,BOTH,RUNNING,36.427,36.532,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:34,243.12,00:04:03,BOTH,RUNNING,36.415,36.644,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:35,244.16,00:04:04,BOTH,RUNNING,36.495,36.658,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:36,245.22,00:04:05,BOTH,RUNNING,36.460,36.645,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:37,246.29,00:04:06,BOTH,RUNNING,36.563,36.574,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:38,247.33,00:04:07,BOTH,RUNNING,36.487,36.578,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:39,248.39,00:04:08,BOTH,RUNNING,36.502,36.437,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:40,249.43,00:04:09,BOTH,RUNNING,36.436,36.502,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:41,250.52,00:04:10,BOTH,RUNNING,36.333,36.529,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:42,251.57,00:04:11,BOTH,RUNNING,36.238,36.580,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:43,252.64,00:04:12,BOTH,RUNNING,36.394,36.557,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:44,253.69,00:04:13,BOTH,RUNNING,36.480,36.514,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:45,254.77,00:04:14,BOTH,RUNNING,36.566,36.447,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:47,255.81,00:04:15,BOTH,RUNNING,36.513,36.456,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:48,256.88,00:04:16,BOTH,RUNNING,36.414,36.414,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:49,257.92,00:04:17,BOTH,RUNNING,36.472,36.285,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:50,258.99,00:04:18,BOTH,RUNNING,36.584,36.397,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:51,260.03,00:04:20,BOTH,RUNNING,36.576,36.333,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:52,261.08,00:04:21,BOTH,RUNNING,36.496,36.352,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:53,262.15,00:04:22,BOTH,RUNNING,36.552,36.409,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:54,263.20,00:04:23,BOTH,RUNNING,36.639,36.363,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:55,264.24,00:04:24,BOTH,RUNNING,36.601,36.455,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:56,265.30,00:04:25,BOTH,RUNNING,36.646,36.473,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:57,266.36,00:04:26,BOTH,RUNNING,36.597,36.587,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:58,267.40,00:04:27,BOTH,RUNNING,36.633,36.478,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:12:59,268.47,00:04:28,BOTH,RUNNING,36.587,36.547,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:00,269.54,00:04:29,BOTH,RUNNING,36.612,36.497,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:01,270.59,00:04:30,BOTH,RUNNING,36.594,36.481,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:02,271.66,00:04:31,BOTH,RUNNING,36.558,36.570,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:03,272.72,00:04:32,BOTH,RUNNING,36.553,36.563,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:04,273.80,00:04:33,BOTH,RUNNING,36.483,36.648,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:06,274.84,00:04:34,BOTH,RUNNING,36.596,36.528,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:07,275.90,00:04:35,BOTH,RUNNING,36.483,36.488,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:08,276.95,00:04:36,BOTH,RUNNING,36.517,36.508,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:09,278.02,00:04:38,BOTH,RUNNING,36.611,36.472,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:10,279.09,00:04:39,BOTH,RUNNING,36.602,36.515,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:11,280.13,00:04:40,BOTH,RUNNING,36.614,36.363,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:12,281.19,00:04:41,BOTH,RUNNING,36.575,36.406,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:13,282.26,00:04:42,BOTH,RUNNING,36.504,36.446,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:14,283.33,00:04:43,BOTH,RUNNING,36.331,36.464,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:15,284.39,00:04:44,BOTH,RUNNING,36.470,36.411,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:16,285.43,00:04:45,BOTH,RUNNING,36.475,36.428,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:17,286.52,00:04:46,BOTH,RUNNING,36.544,36.413,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:18,287.56,00:04:47,BOTH,RUNNING,36.522,36.389,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:19,288.61,00:04:48,BOTH,RUNNING,36.455,36.406,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:20,289.68,00:04:49,BOTH,RUNNING,36.465,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:21,290.74,00:04:50,BOTH,RUNNING,36.544,36.452,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:22,291.80,00:04:51,BOTH,RUNNING,36.533,36.671,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:24,292.87,00:04:52,BOTH,RUNNING,36.434,36.641,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:25,293.92,00:04:53,BOTH,RUNNING,36.476,36.609,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:26,294.98,00:04:54,BOTH,RUNNING,36.336,36.644,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:27,296.04,00:04:56,BOTH,RUNNING,36.256,36.597,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:28,297.09,00:04:57,BOTH,RUNNING,36.285,36.592,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:29,298.15,00:04:58,BOTH,RUNNING,36.242,36.521,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:30,299.22,00:04:59,BOTH,RUNNING,36.308,36.462,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:31,300.26,00:05:00,BOTH,RUNNING,36.318,36.352,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:32,301.33,00:05:01,BOTH,RUNNING,36.479,36.459,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:33,302.39,00:05:02,BOTH,RUNNING,36.393,36.488,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:34,303.43,00:05:03,BOTH,RUNNING,36.479,36.534,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:35,304.50,00:05:04,BOTH,RUNNING,36.433,36.533,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:36,305.54,00:05:05,BOTH,RUNNING,36.447,36.481,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:37,306.61,00:05:06,BOTH,RUNNING,36.310,36.548,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:38,307.69,00:05:07,BOTH,RUNNING,36.436,36.625,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:39,308.74,00:05:08,BOTH,RUNNING,36.454,36.539,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:40,309.80,00:05:09,BOTH,RUNNING,36.521,36.404,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:42,310.85,00:05:10,BOTH,RUNNING,36.489,36.413,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:43,311.91,00:05:11,BOTH,RUNNING,36.593,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:44,312.99,00:05:12,BOTH,RUNNING,36.557,36.455,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:45,314.04,00:05:14,BOTH,RUNNING,36.641,36.532,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:46,315.08,00:05:15,BOTH,RUNNING,36.642,36.530,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:47,316.13,00:05:16,BOTH,RUNNING,36.555,36.430,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:48,317.17,00:05:17,BOTH,RUNNING,36.522,36.427,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:49,318.25,00:05:18,BOTH,RUNNING,36.408,36.424,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:50,319.28,00:05:19,BOTH,RUNNING,36.546,36.422,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:51,320.32,00:05:20,BOTH,RUNNING,36.454,36.367,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:52,321.38,00:05:21,BOTH,RUNNING,36.377,36.323,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:53,322.47,00:05:22,BOTH,RUNNING,36.367,36.402,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:54,323.53,00:05:23,BOTH,RUNNING,36.353,36.413,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:55,324.60,00:05:24,BOTH,RUNNING,36.463,36.369,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:56,325.65,00:05:25,BOTH,RUNNING,36.414,36.548,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:57,326.72,00:05:26,BOTH,RUNNING,36.444,36.549,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:13:58,327.79,00:05:27,BOTH,RUNNING,36.322,36.591,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:00,328.85,00:05:28,BOTH,RUNNING,36.284,36.612,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:01,329.92,00:05:29,BOTH,RUNNING,36.370,36.437,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:02,330.98,00:05:30,BOTH,RUNNING,36.347,36.371,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:03,332.05,00:05:32,BOTH,RUNNING,36.320,36.448,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:04,333.12,00:05:33,BOTH,RUNNING,36.376,36.424,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:05,334.19,00:05:34,BOTH,RUNNING,36.350,36.561,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:06,335.24,00:05:35,BOTH,RUNNING,36.345,36.635,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:07,336.30,00:05:36,BOTH,RUNNING,36.314,36.646,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:08,337.36,00:05:37,BOTH,RUNNING,36.314,36.517,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:09,338.43,00:05:38,BOTH,RUNNING,36.475,36.458,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:10,339.46,00:05:39,BOTH,RUNNING,36.483,36.484,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:11,340.50,00:05:40,BOTH,RUNNING,36.611,36.574,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:12,341.54,00:05:41,BOTH,RUNNING,36.525,36.608,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:13,342.58,00:05:42,BOTH,RUNNING,36.503,36.617,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:14,343.62,00:05:43,BOTH,RUNNING,36.522,36.456,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:15,344.64,00:05:44,BOTH,RUNNING,36.445,36.515,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:16,345.68,00:05:45,BOTH,RUNNING,36.382,36.494,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:17,346.72,00:05:46,BOTH,RUNNING,36.324,36.420,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:18,347.80,00:05:47,BOTH,RUNNING,36.334,36.368,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:20,348.84,00:05:48,BOTH,RUNNING,36.479,36.407,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:21,349.91,00:05:49,BOTH,RUNNING,36.473,36.514,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:22,350.95,00:05:50,BOTH,RUNNING,36.402,36.481,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:23,352.01,00:05:52,BOTH,RUNNING,36.440,36.542,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:24,353.06,00:05:53,BOTH,RUNNING,36.499,36.565,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:25,354.11,00:05:54,BOTH,RUNNING,36.516,36.532,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:26,355.16,00:05:55,BOTH,RUNNING,36.547,36.522,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:27,356.21,00:05:56,BOTH,RUNNING,36.569,36.558,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:28,357.25,00:05:57,BOTH,RUNNING,36.616,36.488,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:29,358.30,00:05:58,BOTH,RUNNING,36.524,36.460,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:30,359.33,00:05:59,BOTH,RUNNING,36.389,36.396,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:31,360.37,00:06:00,BOTH,RUNNING,36.514,36.381,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:32,361.46,00:06:01,BOTH,RUNNING,36.444,36.435,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:33,362.51,00:06:02,BOTH,RUNNING,36.580,36.587,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:34,363.57,00:06:03,BOTH,RUNNING,36.547,36.488,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:35,364.66,00:06:04,BOTH,RUNNING,36.547,36.540,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:36,365.70,00:06:05,BOTH,RUNNING,36.528,36.546,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:37,366.75,00:06:06,BOTH,RUNNING,36.588,36.531,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:38,367.80,00:06:07,BOTH,RUNNING,36.661,36.473,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:40,368.85,00:06:08,BOTH,RUNNING,36.612,36.444,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:41,369.92,00:06:09,BOTH,RUNNING,36.604,36.561,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:42,370.97,00:06:10,BOTH,RUNNING,36.477,36.491,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:43,372.03,00:06:12,BOTH,RUNNING,36.495,36.458,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:44,373.08,00:06:13,BOTH,RUNNING,36.426,36.519,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:45,374.12,00:06:14,BOTH,RUNNING,36.415,36.490,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:46,375.19,00:06:15,BOTH,RUNNING,36.471,36.605,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:47,376.25,00:06:16,BOTH,RUNNING,36.492,36.583,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:48,377.30,00:06:17,BOTH,RUNNING,36.414,36.584,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:49,378.34,00:06:18,BOTH,RUNNING,36.362,36.503,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:50,379.39,00:06:19,BOTH,RUNNING,36.420,36.534,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:51,380.45,00:06:20,BOTH,RUNNING,36.476,36.629,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:52,381.52,00:06:21,BOTH,RUNNING,36.487,36.638,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:53,382.58,00:06:22,BOTH,RUNNING,36.453,36.496,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:54,383.65,00:06:23,BOTH,RUNNING,36.536,36.625,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:55,384.69,00:06:24,BOTH,RUNNING,36.467,36.564,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:56,385.73,00:06:25,BOTH,RUNNING,36.470,36.588,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:57,386.80,00:06:26,BOTH,RUNNING,36.478,36.585,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:14:59,387.86,00:06:27,BOTH,RUNNING,36.489,36.577,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:00,388.92,00:06:28,BOTH,RUNNING,36.512,36.539,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:01,389.97,00:06:29,BOTH,RUNNING,36.599,36.560,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:02,391.04,00:06:31,BOTH,RUNNING,36.536,36.589,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:03,392.09,00:06:32,BOTH,RUNNING,36.480,36.529,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:04,393.12,00:06:33,BOTH,RUNNING,36.356,36.480,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:05,394.17,00:06:34,BOTH,RUNNING,36.552,36.420,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:06,395.24,00:06:35,BOTH,RUNNING,36.515,36.287,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:07,396.29,00:06:36,BOTH,RUNNING,36.489,36.342,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:08,397.36,00:06:37,BOTH,RUNNING,36.542,36.271,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:09,398.40,00:06:38,BOTH,RUNNING,36.588,36.315,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:10,399.44,00:06:39,BOTH,RUNNING,36.531,36.398,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:11,400.50,00:06:40,BOTH,RUNNING,36.629,36.327,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:12,401.57,00:06:41,BOTH,RUNNING,36.575,36.282,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:13,402.61,00:06:42,BOTH,RUNNING,36.435,36.470,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:14,403.65,00:06:43,BOTH,RUNNING,36.389,36.641,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:15,404.71,00:06:44,BOTH,RUNNING,36.452,36.698,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:16,405.76,00:06:45,BOTH,RUNNING,36.434,36.749,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:18,406.83,00:06:46,BOTH,RUNNING,36.339,36.624,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:19,407.88,00:06:47,BOTH,RUNNING,36.384,36.649,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:20,408.94,00:06:48,BOTH,RUNNING,36.425,36.497,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:21,410.01,00:06:50,BOTH,RUNNING,36.450,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:22,411.07,00:06:51,BOTH,RUNNING,36.456,36.449,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:23,412.12,00:06:52,BOTH,RUNNING,36.457,36.461,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:24,413.17,00:06:53,BOTH,RUNNING,36.488,36.427,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:15:25,414.21,00:06:54,BOTH,RUNNING,36.474,36.467,RUNNING,RUNNING,RUNNING,Test started (BOTH).
